지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
서울 종로구,도시대기,111123,종로구,2025012820,0.0017,0.38,0.0354,0.0077,29,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012821,0.0017,0.39,0.0348,0.0083,34,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012822,0.0017,0.37,0.0353,0.0079,28,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012823,0.0016,0.37,0.035,0.0074,31,27,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012824,0.0016,0.37,0.0341,0.0079,34,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012901,0.0015,0.39,0.0339,0.0085,30,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012902,0.0016,0.35,0.0359,0.0068,38,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012903,0.0016,0.36,0.0352,0.0072,34,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012904,0.0017,0.36,0.034,0.006,34,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012905,0.0014,0.37,0.0331,0.0075,34,29,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012906,0.0016,0.37,0.0324,0.0075,34,31,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012907,0.0013,0.37,0.0318,0.0075,34,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012908,0.0017,0.36,0.0329,0.0072,39,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012909,0.0018,0.35,0.0325,0.0073,34,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012910,0.0017,0.35,0.0336,0.0076,30,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012911,0.0016,0.35,0.0348,0.0071,29,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012912,0.0021,0.31,0.0362,0.0063,32,28,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012913,0.0022,0.3,0.0369,0.0057,39,29,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012914,0.0023,0.3,0.0382,0.0055,38,31,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012915,0.0023,0.29,0.0387,0.0056,41,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012916,0.0021,0.27,0.0406,0.0055,36,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012917,0.002,0.27,0.041,0.0061,28,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012918,0.0018,0.28,0.0404,0.0069,27,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012919,0.0021,0.3,0.0381,0.0083,24,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012920,0.002,0.29,0.0379,0.0084,17,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012921,0.0022,0.29,0.0374,0.0089,16,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012922,0.002,0.27,0.0384,0.0082,14,8,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012923,0.0018,0.29,0.0352,0.0104,14,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025012924,0.0019,0.29,0.0354,0.0101,12,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013001,0.0021,0.3,0.0361,0.0089,16,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013002,0.002,0.32,0.0359,0.0107,16,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013003,0.002,0.29,0.0373,0.0074,18,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013004,0.0017,0.26,0.0392,0.0061,15,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013005,0.0022,0.26,0.0394,0.0063,17,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013006,0.0019,0.27,0.0385,0.0067,17,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013007,0.0019,0.3,0.0371,0.0084,20,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013008,0.0019,0.34,0.0334,0.012,20,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013009,0.002,0.36,0.0292,0.0159,19,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013010,0.0022,0.38,0.0276,0.0178,21,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013011,0.0021,0.39,0.0276,0.0183,27,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013012,0.0024,0.37,0.0308,0.0149,26,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013013,0.0024,0.36,0.0334,0.0127,26,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013014,0.0022,0.34,0.034,0.0121,27,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013015,0.0022,0.34,0.0324,0.0146,25,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013016,0.0024,0.32,0.0335,0.0136,23,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013017,0.0021,0.31,0.0362,0.0115,18,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013018,0.0024,0.33,0.0327,0.0151,16,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013019,0.0023,0.38,0.0264,0.0207,19,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013020,0.002,0.42,0.0258,0.0203,20,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013021,0.0021,0.4,0.0214,0.025,18,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013022,0.0025,0.46,0.016,0.0305,19,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013023,0.0022,0.48,0.0103,0.0368,21,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013024,0.0024,0.53,0.0047,0.0457,25,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013101,0.0025,0.54,0.0047,0.0467,25,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013102,0.0024,0.5,0.0048,0.0468,25,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013103,0.0022,0.48,0.0063,0.0411,24,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013104,0.0024,0.47,0.0082,0.0375,30,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013105,0.0019,0.45,0.01,0.0346,26,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013106,0.0019,0.47,0.0106,0.0334,25,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013107,0.0019,0.44,0.0126,0.0327,22,17,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013108,0.0014,0.43,0.0139,0.0317,27,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013109,0.002,0.47,0.0131,0.0333,29,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013110,0.0017,0.45,0.0158,0.0298,29,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013111,0.0018,0.46,0.0156,0.0317,33,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013112,0.0018,0.51,0.0133,0.0329,30,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013113,0.0018,0.49,0.0138,0.0318,37,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013114,0.0017,0.49,0.0134,0.0333,38,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013115,0.0018,0.54,0.013,0.0339,43,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013116,0.0016,0.51,0.0119,0.0353,37,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013117,0.0019,0.5,0.0107,0.0395,41,33,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013118,0.0017,0.55,0.0094,0.0393,40,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013119,0.0017,0.58,0.0055,0.0477,40,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013120,0.0019,0.55,0.0057,0.0452,38,33,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013121,0.0017,0.56,0.0055,0.0433,40,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013122,0.0019,0.53,0.0072,0.0403,43,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013123,0.0017,0.57,0.005,0.0443,42,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025013124,0.0019,0.56,0.006,0.0438,40,37,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020101,0.0018,0.57,0.0064,0.0416,39,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020102,0.0022,0.69,0.0023,0.046,40,38,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020103,0.002,0.74,0.002,0.0466,47,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020104,0.0019,0.65,0.0023,0.0425,51,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020105,0.002,0.62,0.0037,0.0379,52,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020106,0.0018,0.58,0.0048,0.0346,49,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020107,0.0018,0.59,0.0042,0.0367,46,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020108,0.0022,0.64,0.0028,0.0384,44,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020109,0.0021,0.7,0.005,0.0382,48,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020110,0.0022,0.72,0.0075,0.0357,51,46,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020111,0.0021,0.59,0.0165,0.0283,52,48,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020112,0.0024,0.5,0.0231,0.022,45,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020113,0.0022,0.43,0.0305,0.0158,39,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020114,0.0027,0.46,0.0301,0.019,36,33,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020115,0.0026,0.49,0.0315,0.0202,44,38,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020116,0.0029,0.45,0.035,0.0181,48,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020117,0.0029,0.5,0.0316,0.0232,46,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020118,0.0028,0.56,0.0281,0.0266,54,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020119,0.0027,0.66,0.013,0.0431,52,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020120,0.0024,0.73,0.0039,0.0513,50,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020121,0.0022,0.79,0.0063,0.0463,45,36,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020122,0.0021,0.98,0.0024,0.0513,47,37,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020123,0.0022,0.96,0.0027,0.05,47,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020124,0.0027,0.94,0.0023,0.0544,47,37,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020201,0.002,0.65,0.0117,0.0378,49,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020202,0.0021,0.71,0.0092,0.0385,46,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020203,0.0017,0.78,0.0049,0.0421,43,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020204,0.0021,0.62,0.0096,0.0359,39,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020205,0.0022,0.56,0.0117,0.0319,35,28,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020206,0.002,0.55,0.0127,0.0304,35,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020207,0.0019,0.59,0.0076,0.0374,32,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020208,0.002,0.63,0.004,0.0425,32,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020209,0.0021,0.68,0.007,0.0411,33,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020210,0.0027,0.7,0.0124,0.0352,32,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020211,0.0029,0.49,0.0247,0.0229,36,29,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020212,0.0033,0.52,0.0257,0.0248,35,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020213,0.0031,0.52,0.0286,0.0221,43,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020214,0.0032,0.42,0.0356,0.0154,41,31,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020215,0.0031,0.38,0.0368,0.0153,38,28,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020216,0.0032,0.34,0.0403,0.0126,33,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020217,0.0032,0.39,0.0382,0.0151,37,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020218,0.0034,0.4,0.0382,0.0152,34,27,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020219,0.0039,0.43,0.0384,0.0162,34,27,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020220,0.004,0.42,0.0364,0.0172,37,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020221,0.0031,0.44,0.0378,0.0156,35,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020222,0.0024,0.54,0.0355,0.0171,38,31,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020223,0.0022,0.64,0.0364,0.0141,55,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020224,0.002,0.67,0.036,0.0134,64,55,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020301,0.002,0.63,0.0392,0.0106,60,51,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020302,0.0024,0.58,0.0452,0.0068,59,49,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020303,0.0029,0.55,0.0462,0.0068,51,38,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020304,0.0025,0.59,0.0442,0.0076,47,37,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020305,0.0023,0.62,0.0411,0.0098,50,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020306,0.0023,0.58,0.0368,0.0105,52,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020307,0.0022,0.39,0.038,0.0091,41,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020308,0.0018,0.34,0.0366,0.0105,30,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020309,0.0018,0.34,0.0347,0.0123,18,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020310,0.0023,0.35,0.0338,0.0127,20,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020311,0.0019,0.33,0.0353,0.0112,25,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020312,0.002,0.3,0.0376,0.0085,23,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020313,0.002,0.28,0.0393,0.008,19,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020314,0.0021,0.27,0.04,0.0073,16,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020315,0.0021,0.26,0.0403,0.0074,21,8,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020316,0.0021,0.26,0.0405,0.0072,18,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020317,0.0022,0.3,0.0389,0.0093,23,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020318,0.0022,0.33,0.0395,0.0084,25,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020319,0.0021,0.38,0.0359,0.0114,17,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020320,0.0021,0.34,0.0351,0.0114,18,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020321,0.0019,0.29,0.038,0.0085,16,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020322,0.002,0.31,0.0376,0.008,17,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020323,0.0021,0.31,0.0372,0.0077,16,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020324,0.0022,0.3,0.0373,0.007,14,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020401,0.0024,0.29,0.0376,0.0058,16,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020402,0.0024,0.3,0.0371,0.0053,18,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020403,0.0024,0.32,0.0355,0.0059,21,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020404,0.0023,0.33,0.0347,0.0064,23,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020405,0.002,0.34,0.0334,0.0072,24,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020406,0.0023,0.4,0.0286,0.0118,26,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020407,0.0022,0.35,0.0283,0.012,23,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020408,0.0021,0.38,0.0276,0.0133,25,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020409,0.0023,0.35,0.0284,0.0133,22,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020410,0.0023,0.35,0.0301,0.0114,21,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020411,0.0026,0.34,0.0325,0.0105,26,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020412,0.0022,0.33,0.035,0.0085,25,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020413,0.0025,0.32,0.0363,0.0085,20,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020414,0.002,0.29,0.0366,0.0084,15,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020415,0.0015,0.28,0.0374,0.0077,13,3,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020416,0.0021,0.29,0.0376,0.0081,19,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020417,0.0021,0.3,0.0365,0.0096,18,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020418,0.0019,0.34,0.034,0.0118,15,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020419,0.0015,0.35,0.0323,0.0123,16,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020420,0.002,0.33,0.0329,0.0118,15,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020421,0.0018,0.34,0.0311,0.0124,15,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020422,0.0017,0.33,0.0314,0.0114,16,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020423,0.0015,0.32,0.0328,0.0089,18,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020424,0.0015,0.34,0.0335,0.0088,16,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020501,0.0018,0.33,0.034,0.0078,15,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020502,0.002,0.32,0.0343,0.007,14,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020503,0.0016,0.31,0.0336,0.0078,16,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020504,0.0018,0.31,0.0338,0.0075,17,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020505,0.0018,0.32,0.032,0.0088,16,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020506,0.0016,0.34,0.0294,0.0114,15,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020507,0.0015,0.33,0.0284,0.0129,16,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020508,0.0017,0.38,0.0237,0.0165,14,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020509,0.0019,0.38,0.0237,0.0164,16,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020510,0.0022,0.38,0.0245,0.0159,17,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020511,0.0022,0.31,0.0306,0.0109,13,8,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020512,0.0019,0.32,0.0303,0.0123,15,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020513,0.0022,0.31,0.0341,0.0099,13,6,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020514,0.0025,0.3,0.037,0.0079,14,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020515,0.0028,0.29,0.0393,0.0075,20,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020516,0.0026,0.31,0.0391,0.0079,22,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020517,0.0023,0.3,0.0403,0.0082,27,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020518,0.0023,0.32,0.0384,0.009,22,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020519,0.0023,0.35,0.0365,0.0105,15,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020520,0.0023,0.35,0.0331,0.0125,13,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020521,0.0018,0.31,0.0352,0.0092,16,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020522,0.002,0.32,0.035,0.0092,13,8,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020523,0.0019,0.33,0.0341,0.0089,12,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020524,0.0019,0.34,0.0326,0.0105,14,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020601,0.0015,0.33,0.0337,0.009,16,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020602,0.002,0.34,0.0317,0.0103,14,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020603,0.0018,0.42,0.0244,0.0182,12,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020604,0.002,0.41,0.0221,0.0211,12,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020605,0.002,0.44,0.0216,0.0225,11,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020606,0.0021,0.44,0.0155,0.0275,13,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020607,0.0019,0.47,0.0089,0.0342,14,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020608,0.0019,0.51,0.01,0.0344,16,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020609,0.0022,0.49,0.0145,0.0303,,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020610,0.0028,0.5,0.0187,0.0279,14,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020611,0.0032,0.58,0.0172,0.0322,25,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020612,0.0032,0.53,0.0193,0.0309,29,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020613,0.0035,0.43,0.0265,0.0247,32,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020614,0.0033,0.36,0.0319,0.0191,28,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020615,0.0033,0.36,0.0336,0.0164,32,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020616,0.0028,0.35,0.033,0.0174,57,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020617,0.0021,0.48,0.0222,0.0273,75,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020618,0.0023,0.63,0.0083,0.0438,29,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020619,0.0021,0.56,0.0081,0.044,28,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020620,0.0019,0.48,0.0132,0.0363,30,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020621,0.0018,0.4,0.0257,0.022,28,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020622,0.0018,0.37,0.0337,0.0135,23,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020623,0.0021,0.37,0.0344,0.013,19,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020624,0.0023,0.36,0.0308,0.0181,20,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020701,0.002,0.42,0.0216,0.0272,19,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020702,0.0018,0.53,0.0099,0.043,19,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020703,0.002,0.53,0.0091,0.0395,17,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020704,0.0019,0.37,0.0298,0.0169,18,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025020705,0.0019,0.29,0.0365,0.0105,16,8,서울 종로구 종로35가길 19
